geoid10,walk_min_venue,walk_min_rail,walk_min_28x28,euclid_km_venue,euclid_km_rail,network_method_walk,walk_speed_kmh,detour_factor,venues_within_15min_walk,rail_within_15min_walk,projects_within_15min_walk,venues_within_30min_walk,rail_within_30min_walk,projects_within_30min_walk,venues_within_45min_walk,rail_within_45min_walk,projects_within_45min_walk,transit_min_to_venue_via_rail,rail_invehicle_min_to_venue_stop,within_30min_transit_venue,within_45min_transit_venue,scenario_S0_access,scenario_S1_delta,scenario_S2_delta,scenario_S3_delta,scenario_S1_access,scenario_S2_access,scenario_S3_access
06037910606,815.8662771619718,820.1781611224236,785.4799752083002,45.32590428677621,45.5654533956902,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,815.8662771619718,,False,False,0.01599658003761467,0.0006948460950765185,0.0006948460950765185,0.0,0.01669142613269119,0.01669142613269119,0.01599658003761467
06037910605,831.6084977153594,836.1706464326021,791.7824316349729,46.20047209529774,46.453924801811226,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,831.6084977153594,,False,False,0.015695433630584142,0.0008653318064933517,0.0008653318064933517,0.0,0.016560765437077494,0.016560765437077494,0.015695433630584142
06037135114,192.72988685664245,374.9803904896261,123.28470989416756,10.707215936480136,20.832243916090338,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,374.9803904896261,0.0,False,False,0.03433649782466171,0.03895754629979714,0.06325920050583057,0.0,0.07329404412445885,0.09759569833049228,0.03433649782466171
06037135113,198.22066742729575,377.40873127253076,138.49440027710713,11.01225930151643,20.96715173736282,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,377.40873127253076,0.0,False,False,0.03412310713662855,0.036144500665951144,0.053695718951785536,0.0,0.07026760780257969,0.08781882608841408,0.03412310713662855
06037134903,179.73616854386086,361.41927172280174,117.34195507953253,9.985342696881158,20.07884842904454,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,361.41927172280174,0.0,False,False,0.035579027746414464,0.04393123533507528,0.0664550560905153,0.0,0.07951026308148974,0.10203408383692977,0.035579027746414464
06037134521,190.29113929057033,369.19639046055306,90.88487339362159,10.57172996058724,20.510910581141836,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,369.19639046055306,0.0,False,False,0.03485567919035113,0.04147380900677811,0.09308101970397756,0.0,0.07632948819712924,0.12793669889432868,0.03485567919035113
06037131701,132.94617283473784,308.4833930610324,101.28742183248762,7.385898490818769,17.137966281168467,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,308.4833930610324,0.0,False,False,0.04143144914411375,0.07489419636436423,0.07489419636436423,0.0,0.11632564550847799,0.11632564550847799,0.04143144914411375
06037128801,37.44501603488275,146.5364317655891,37.440112166107625,2.080278668604597,8.14091287586606,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,1,37.44501603488275,,False,True,0.08340121926796527,0.0766184863524335,0.1792032426151689,0.0,0.16001970562039877,0.2626044618831342,0.08340121926796527
06037127712,55.65415174476675,164.9250550240368,53.01081160646538,3.0918973191537082,9.162503056890932,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,164.9250550240368,0.0,False,False,0.07479778907572551,0.12617447977229598,0.12617447977229598,0.0,0.2009722688480215,0.2009722688480215,0.07479778907572551
06037127606,36.67332090348489,172.71591622428247,36.676557426339805,2.037406716860272,9.595328679126803,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,2,172.71591622428247,0.0,False,False,0.07166561200884748,0.19284006566318712,0.19494831437239224,0.0,0.2645056776720346,0.2666139263812397,0.07166561200884748
06037127604,52.79358296231546,181.10409986858028,40.14710970594792,2.9329768312397477,10.061338881587792,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,1,181.10409986858028,0.0,False,False,0.06857390119672753,0.18073841888895376,0.18073841888895376,0.0,0.24931232008568127,0.24931232008568127,0.06857390119672753
06037124903,93.61408578118379,40.30006653220545,39.86004802645619,5.200782543399099,2.238892585122525,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,4,2,93.61408578118379,,False,False,0.24860130752032442,0.00205644335941943,0.00205644335941943,0.0,0.25065775087974385,0.25065775087974385,0.24860130752032442
06037124204,58.56432969819752,10.447203836372875,12.557180556999942,3.253573872122084,0.5804002131318264,detour_factor_1.35,4.5,1.35,0,4,2,0,4,2,0,4,2,10.447203836372875,0.0,True,True,0.5606825967883742,0.0,0.0,0.0,0.5606825967883742,0.5606825967883742,0.5606825967883742
06037124203,62.720777811930574,17.42330464912677,19.563633926164158,3.484487656218365,0.9679613693959315,detour_factor_1.35,4.5,1.35,0,0,0,0,4,2,0,4,2,17.42330464912677,0.0,True,True,0.43351075435933756,0.0,0.0,0.0,0.43351075435933756,0.43351075435933756,0.43351075435933756
06037124105,78.69499298428718,26.670677064610892,28.48822463416375,4.37194405468262,1.4817042813672718,detour_factor_1.35,4.5,1.35,0,0,0,0,4,2,0,4,2,26.670677064610892,0.0,True,True,0.33329991670081466,0.0,0.0,0.0,0.33329991670081466,0.33329991670081466,0.33329991670081466
06037124103,87.24683319948586,39.40675739035066,41.35747269003108,4.847046288860326,2.1892642994639253,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,4,2,39.40675739035066,0.0,False,True,0.2528121046129663,0.0,0.0,0.0,0.2528121046129663,0.2528121046129663,0.2528121046129663
06037122121,120.1608922302347,90.7236346114627,92.86250870319661,6.675605123901926,5.040201922859039,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,90.7236346114627,0.0,False,False,0.12813493989568184,0.0,0.0,0.0,0.12813493989568184,0.12813493989568184,0.12813493989568184
06037121222,170.11124090274285,130.76767427069495,132.75786821984133,9.450624494596825,7.264870792816386,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,130.76767427069495,0.0,False,False,0.09252768981304892,0.0,0.0,0.0,0.09252768981304892,0.09252768981304892,0.09252768981304892
06037121221,160.3779700433033,120.01047640936142,121.98765189918987,8.90988722462796,6.667248689408966,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,120.01047640936142,0.0,False,False,0.09999214331030318,0.0,0.0,0.0,0.09999214331030318,0.09999214331030318,0.09999214331030318
06037121101,138.8448287235653,114.59421456548522,116.73682815485388,7.713601595753628,6.366345253638067,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,114.59421456548522,0.0,False,False,0.10422566173064646,0.0,0.0,0.0,0.10422566173064646,0.10422566173064646,0.10422566173064646
06037120108,126.55742327369538,181.3049229223675,112.93615689847569,7.030967959649743,10.072495717909305,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,181.3049229223675,0.0,False,False,0.06850314830100523,0.037091111316703146,0.037091111316703146,0.0,0.10559425961770838,0.10559425961770838,0.06850314830100523
06037481605,140.07704099264828,89.22214118829599,90.68980594531929,7.782057832924903,4.956785621571999,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,89.22214118829599,0.0,False,False,0.13001093696388957,0.0,0.0,0.0,0.13001093696388957,0.13001093696388957,0.13001093696388957
06037124902,95.91221181310446,39.980919703764734,39.79700481345746,5.3284562118391365,2.221162205764707,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,4,2,39.980919703764734,0.0,False,True,0.2500894708973133,0.0008657045900969385,0.0008657045900969385,0.0,0.25095517548741025,0.25095517548741025,0.2500894708973133
06037124104,83.10798962515754,33.408828571616446,35.313792551509145,4.617110534730974,1.856046031756469,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,4,2,33.408828571616446,0.0,False,True,0.28525281651385054,0.0,0.0,0.0,0.28525281651385054,0.28525281651385054,0.28525281651385054
06037123902,86.79213802753691,29.78516632295724,30.66541469202391,4.821785445974273,1.6547314623865133,detour_factor_1.35,4.5,1.35,0,0,0,0,1,0,0,4,2,29.78516632295724,0.0,True,True,0.309225354305391,0.0,0.0,0.0,0.309225354305391,0.309225354305391,0.309225354305391
06037121102,174.50233352702207,142.6093906765607,144.70737912085124,9.694574084834558,7.9227439264755946,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,142.6093906765607,0.0,False,False,0.08550147766103777,0.0,0.0,0.0,0.08550147766103777,0.08550147766103777,0.08550147766103777
06037106645,235.84729673659118,312.94019550675296,192.44044759520602,13.102627596477287,17.38556641704183,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,312.94019550675296,0.0,False,False,0.04086550747997791,0.01984941460804645,0.023930567477519725,0.0,0.060714922088024356,0.06479607495749763,0.04086550747997791
06037104204,272.1942067189875,240.47177133617325,242.5401347315464,15.121900373277082,13.359542852009625,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,240.47177133617325,0.0,False,False,0.052533747698634316,0.0,0.0,0.0,0.052533747698634316,0.052533747698634316,0.052533747698634316
06037297602,30.381314389333912,191.59874570580996,192.34878335059358,1.6878507994074392,10.644374761433886,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,0,191.59874570580996,0.0,False,False,0.06506220693143207,0.0,0.0,0.0,0.06506220693143207,0.06506220693143207,0.06506220693143207
06037297601,32.061894623124026,193.1078673532119,193.82235316633052,1.7812163679513349,10.728214852956217,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,0,193.1078673532119,0.0,False,False,0.0645865907047223,0.0,0.0,0.0,0.0645865907047223,0.0645865907047223,0.0645865907047223
06037910505,810.4791515336415,821.6566218710402,731.1173816815906,45.026619529646744,45.647590103946676,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,810.4791515336415,,False,False,0.0159682559655102,0.0019420409344881318,0.0019420409344881318,0.0,0.017910296899998332,0.017910296899998332,0.0159682559655102
06037910504,819.1203629322605,830.4201067939069,734.363426738735,45.50668682957003,46.13445037743927,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,819.1203629322605,,False,False,0.01580240470643015,0.002030136566114848,0.002030136566114848,0.0,0.017832541272544997,0.017832541272544997,0.01580240470643015
06037910002,814.2807049114707,790.560426315406,930.9548929186519,45.23781693952615,43.92002368418922,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,814.2807049114707,,False,False,0.01658593958878263,0.0,0.0,0.0,0.01658593958878263,0.01658593958878263,0.01658593958878263
06037901011,1011.3776900719614,1032.7177995042948,749.8368024571812,56.1876494484423,57.373211083571924,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,1011.3776900719614,,False,False,0.0127463494993442,0.004724634633862567,0.004724634633862567,0.0,0.017470984133206767,0.017470984133206767,0.0127463494993442
06037901010,1011.8791723828001,1034.8643766828084,728.290415186961,56.21550957682223,57.49246537126713,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,1011.8791723828001,,False,False,0.012720246577459139,0.005258321881191656,0.005258321881191656,0.0,0.017978568458650795,0.017978568458650795,0.012720246577459139
06037901009,1040.150361263453,1061.4365212361236,769.5817609348019,57.78613118130294,58.968695624229085,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,1040.150361263453,,False,False,0.012405756708420656,0.004624612779853498,0.004624612779853498,0.0,0.017030369488274154,0.017030369488274154,0.012405756708420656
06037900609,1089.8676908849243,1102.0645833513872,890.8276312182221,60.54820504916245,61.225810186188184,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,1089.8676908849243,,False,False,0.01195388043485305,0.0027927563434183757,0.0027927563434183757,0.0,0.014746636778271425,0.014746636778271425,0.01195388043485305
06037502802,217.89363797006303,75.10331301466327,60.1166873320807,12.105202109447944,4.172406278592404,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,75.10331301466327,0.0,False,False,0.15076706189046232,0.03076227210483362,0.03076227210483362,0.025810366425483816,0.18152933399529594,0.18152933399529594,0.17657742831594614
06037460401,114.6382439867324,149.04524205095123,334.800154925724,6.368791332596245,8.280291225052846,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,149.04524205095123,0.0,False,False,0.08211263894746405,0.0,0.0,0.0,0.08211263894746405,0.08211263894746405,0.08211263894746405
06037577504,24.849064800913286,115.00658526679476,118.3467152865067,1.380503600050738,6.389254737044152,detour_factor_1.35,4.5,1.35,0,0,0,1,0,0,3,0,0,115.00658526679476,0.0,False,False,0.10389077286916736,0.0,0.0,0.0,0.10389077286916736,0.10389077286916736,0.10389077286916736
06037120107,118.07820059645391,175.42904036332172,105.83764412356598,6.559900033136328,9.746057797962317,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,175.42904036332172,0.0,False,False,0.07063554601596751,0.041248518526136396,0.041248518526136396,0.0,0.11188406454210391,0.11188406454210391,0.07063554601596751
06037120106,111.59688921820509,171.0834839744189,100.57875102692051,6.199827178789171,9.504637998578827,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,171.0834839744189,0.0,False,False,0.07229998612915464,0.04474934545155686,0.04474934545155686,0.0,0.1170493315807115,0.1170493315807115,0.07229998612915464
06037120104,118.69582780812131,166.1904593009386,109.38350892256534,6.5942126560067384,9.23280329449659,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,166.1904593009386,0.0,False,False,0.07427056401652656,0.0343806454525831,0.0343806454525831,0.0,0.10865120946910965,0.10865120946910965,0.07427056401652656
06037120103,127.77333169646509,174.59337727874401,116.21053192026234,7.098518427581394,9.699632071041334,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,174.59337727874401,0.0,False,False,0.07094964462426157,0.0319755946931846,0.0319755946931846,0.0,0.10292523931744617,0.10292523931744617,0.07094964462426157
06037119342,150.02072242302125,184.7975982405056,137.10199542709898,8.334484579056735,10.266533235583644,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,184.7975982405056,0.0,False,False,0.06729556676194348,0.021336096047572597,0.021336096047572597,0.0,0.08863166280951608,0.08863166280951608,0.06729556676194348
06037119341,145.47918424900038,179.2123035965076,133.68777228820215,8.082176902722244,9.956239088694867,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,179.2123035965076,0.0,False,False,0.06924765237963654,0.021442274600345868,0.021442274600345868,0.0,0.0906899269799824,0.0906899269799824,0.06924765237963654
06037117408,106.48229242598381,191.03518344868937,88.46549220940537,5.915682912554655,10.613065747149408,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,191.03518344868937,0.0,False,False,0.06524162108371383,0.06573565947180234,0.06573565947180234,0.0,0.13097728055551616,0.13097728055551616,0.06524162108371383
06037117407,116.31782420094913,197.04267752473856,97.09016495955522,6.4621013444971735,10.94681541804103,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,197.04267752473856,0.0,False,False,0.06337858237234346,0.05736866381585323,0.05736866381585323,0.0,0.1207472461881967,0.1207472461881967,0.06337858237234346
06037117201,141.53080167560248,213.66878513782575,120.11714640896213,7.862822315311249,11.870488063212543,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,213.66878513782575,0.0,False,False,0.05873660309045684,0.04117561422851546,0.04117561422851546,0.0,0.0999122173189723,0.0999122173189723,0.05873660309045684
06037117102,152.37298110025603,207.21587737373835,133.86684469527927,8.46516561668089,11.511993187429908,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,207.21587737373835,0.0,False,False,0.06045513965154179,0.030124460943381497,0.030124460943381497,0.0,0.09057960059492329,0.09057960059492329,0.06045513965154179
06037117101,135.8841492970733,197.9548782374508,118.17572153858744,7.549119405392961,10.997493235413932,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,197.9548782374508,0.0,False,False,0.06310495618382621,0.03828223229774966,0.03828223229774966,0.0,0.10138718848157587,0.10138718848157587,0.06310495618382621
06037405702,143.53219167798233,80.75934769807901,207.52478175104284,7.9740106487767966,4.486630427671056,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,143.53219167798233,,False,False,0.1417042557101978,0.0,0.0,0.0,0.1417042557101978,0.1417042557101978,0.1417042557101978
06037405701,141.04764809011547,74.15719573770143,193.2457046680915,7.835980449450859,4.119844207650079,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,74.15719573770143,0.0,False,False,0.15239744775697742,0.0,0.0,0.0,0.15239744775697742,0.15239744775697742,0.15239744775697742
06037405302,105.25776497048166,104.77268703055981,154.07540709928122,5.847653609471203,5.8207048350311,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,104.77268703055981,0.0,False,False,0.11289291851721338,0.0,0.0,0.0,0.11289291851721338,0.11289291851721338,0.11289291851721338
06037405301,126.48255074585865,84.04821238270213,154.62124134517353,7.026808374769924,4.6693451323723405,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,84.04821238270213,0.0,False,False,0.13691848116904332,0.0,0.0,0.0,0.13691848116904332,0.13691848116904332,0.13691848116904332
06037576903,50.094636042381524,54.418448906723064,58.765788150872936,2.783035335687862,3.023247161484614,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,50.094636042381524,,False,False,0.19679679105844045,0.0,0.0,0.0,0.19679679105844045,0.19679679105844045,0.19679679105844045
06037576302,31.53445218541301,11.725272789484121,20.258186650555217,1.7519140103007225,0.6514040438602289,detour_factor_1.35,4.5,1.35,0,4,0,0,23,2,2,23,2,31.53445218541301,,False,True,0.53208599345007,0.0,0.0,0.0,0.53208599345007,0.53208599345007,0.53208599345007
06037576301,29.08656431424804,4.434013154957337,16.52398211204482,1.6159202396804466,0.24633406416429648,detour_factor_1.35,4.5,1.35,0,8,0,1,23,2,2,23,2,29.08656431424804,,True,True,0.7504403283923398,0.0,0.0,0.0,0.7504403283923398,0.7504403283923398,0.7504403283923398
06037576001,7.816666116812967,12.970009531764806,12.972970468726153,0.4342592287118315,0.7205560850980447,detour_factor_1.35,4.5,1.35,2,5,1,2,16,2,2,20,2,12.970009531764806,0.0,True,True,0.5069064187664645,0.0,0.0,0.0,0.5069064187664645,0.5069064187664645,0.5069064187664645
06037408003,54.75173485678088,170.1945319971692,143.46756901432673,3.0417630475989377,9.45525177762051,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,170.1945319971692,0.0,False,False,0.07265018480611793,0.012383339451099498,0.012383339451099498,0.0,0.08503352425721743,0.08503352425721743,0.07265018480611793
06037401304,76.50039973022692,44.13633618390137,104.64980506368848,4.250022207234829,2.4520186768834096,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,2,0,76.50039973022692,,False,False,0.23200643827149153,0.0,0.0,0.0,0.23200643827149153,0.23200643827149153,0.23200643827149153
06037401303,75.33470611774496,64.60150333270245,94.74597556776516,4.185261450985831,3.5889724073723577,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,75.33470611774496,,False,False,0.17108309844118832,0.0,0.0,0.0,0.17108309844118832,0.17108309844118832,0.17108309844118832
06037400501,214.05506029479903,63.90249048237162,255.68659855790767,11.891947794155502,3.550138360131757,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,214.05506029479903,,False,False,0.17263146393244222,0.0,0.0,0.0,0.17263146393244222,0.17263146393244222,0.17263146393244222
06037400403,118.0362594844432,75.2551597946337,159.2465667894175,6.557569971357955,4.180842210812983,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,118.0362594844432,,False,False,0.15050863676023013,0.0,0.0,0.0,0.15050863676023013,0.15050863676023013,0.15050863676023013
06037302506,91.85897965999874,90.22771954871115,147.0089788291997,5.103276647777707,5.012651086039508,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,117.22771954871115,27.0,False,False,0.12874853009190562,0.0,0.0,0.0,0.12874853009190562,0.12874853009190562,0.12874853009190562
06037404504,183.073446882187,49.77304602346977,230.02214507151513,10.170747049010389,2.7651692235260983,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,183.073446882187,,False,False,0.21128344660603557,0.0,0.0,0.0,0.21128344660603557,0.21128344660603557,0.21128344660603557
06037404202,211.40740796958835,25.481936432612,247.70875740066703,11.744855998310463,1.415663135145111,detour_factor_1.35,4.5,1.35,0,0,0,0,3,0,0,9,0,211.40740796958835,,False,False,0.3435074241073899,0.0,0.0,0.0,0.3435074241073899,0.3435074241073899,0.3435074241073899
06037404201,219.40182121848954,19.28070257924507,255.06650516068353,12.188990067693862,1.0711501432913928,detour_factor_1.35,4.5,1.35,0,0,0,0,7,0,0,7,0,34.28070257924507,15.0,False,True,0.4088219369437502,0.0,0.0,0.0,0.4088219369437502,0.4088219369437502,0.4088219369437502
06037650901,107.99752543265218,144.53487396817326,86.22807990069529,5.999862524036232,8.029715220454069,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,107.99752543265218,,False,False,0.08445863522012699,0.04946205654418194,0.04946205654418194,0.04946205654418194,0.13392069176430893,0.13392069176430893,0.13392069176430893
06037650401,127.82308913384756,112.28081722836461,95.93081483760844,7.101282729658197,6.237823179353589,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,127.82308913384756,,False,False,0.10614515381994638,0.01588328420414889,0.01588328420414889,0.01588328420414889,0.12202843802409527,0.12202843802409527,0.12202843802409527
06037650004,117.18809791514478,71.16961660364437,74.98833733831026,6.51044988417471,3.953867589091354,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,117.18809791514478,,False,False,0.15778541865434675,0.0,0.0,0.0,0.15778541865434675,0.15778541865434675,0.15778541865434675
06037650003,131.17114309918995,59.79871940179283,89.21568008941952,7.287285727732775,3.3221510778773795,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,131.17114309918995,,False,False,0.18231859813404608,0.0,0.0,0.0,0.18231859813404608,0.18231859813404608,0.18231859813404608
06037621326,228.82165050461515,149.28017036228468,197.780552213547,12.712313916923062,8.293342797904703,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,228.82165050461515,,False,False,0.08199401052381747,0.0,0.0,0.0,0.08199401052381747,0.08199401052381747,0.08199401052381747
06037621324,220.94174287333672,122.85098842898036,186.56150999756807,12.274541270740928,6.825054912721131,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,220.94174287333672,,False,False,0.0979065222838527,0.0,0.0,0.0,0.0979065222838527,0.0979065222838527,0.0979065222838527
06037302505,78.36640747543302,83.03137176964306,142.2652253557838,4.353689304190723,4.612853987202392,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,78.36640747543302,,False,False,0.13836324533017752,0.0,0.0,0.0,0.13836324533017752,0.13836324533017752,0.13836324533017752
06037433503,31.666440778418202,172.33595319703062,47.66646418712052,1.759246709912122,9.574219622057257,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,0,31.666440778418202,,False,True,0.07181227214525235,0.14676768836793674,0.14676768836793674,0.14676768836793674,0.2185799605131891,0.2185799605131891,0.2185799605131891
06037406702,79.37754008666299,129.72278115758417,162.01946706185683,4.409863338147943,7.206821175421343,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,129.72278115758417,0.0,False,False,0.09320351933772011,0.0,0.0,0.0,0.09320351933772011,0.09320351933772011,0.09320351933772011
06037900608,1074.0718767906017,1087.422680417021,870.2893895737869,59.670659821700085,60.41237113427894,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,1074.0718767906017,,False,False,0.012112887112835945,0.00297650906007668,0.00297650906007668,0.0,0.015089396172912625,0.015089396172912625,0.012112887112835945
06037900507,1042.3462881487374,1052.3439856831567,876.2538100799079,57.908127119374285,58.46355476017536,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,1042.3462881487374,,False,False,0.012511604681273146,0.0024766215223733026,0.0024766215223733026,0.0,0.014988226203646449,0.014988226203646449,0.012511604681273146
06037900506,1046.7986431798586,1058.7427741774595,863.302997359175,58.155480176658806,58.81904300985885,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,1046.7986431798586,,False,False,0.012436927975469412,0.0027727238111506115,0.0027727238111506115,0.0,0.015209651786620024,0.015209651786620024,0.012436927975469412
06037900505,1045.117136155627,1058.3236102647716,851.7644659827162,58.06206311975704,58.795756125820645,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,1045.117136155627,,False,False,0.012441792509239437,0.0029707230975217058,0.0029707230975217058,0.0,0.015412515606761143,0.015412515606761143,0.012441792509239437
06037900104,955.3771215640118,902.7983111067124,1044.632114420496,53.0765067535562,50.155461728150684,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,955.3771215640118,,False,False,0.014553949112283835,0.0,0.0,0.0,0.014553949112283835,0.014553949112283835,0.014553949112283835
06037621204,215.07443322045165,105.92037919490834,187.19283920139384,11.948579623358425,5.884465510828241,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,215.07443322045165,,False,False,0.11180644233759793,0.0,0.0,0.0,0.11180644233759793,0.11180644233759793,0.11180644233759793
06037621104,196.9284344099676,88.63886417849807,185.26156670603183,10.940468578331533,4.924381343249893,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,196.9284344099676,,False,False,0.13075459447450197,0.0,0.0,0.0,0.13075459447450197,0.13075459447450197,0.13075459447450197
06037621004,177.75075404955697,71.99166707432428,162.04701284438016,9.875041891642054,3.999537059684682,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,177.75075404955697,,False,False,0.15626525953273496,0.0,0.0,0.0,0.15626525953273496,0.15626525953273496,0.15626525953273496
06037620904,169.87850259875864,66.35136178628933,143.67531068919675,9.437694588819925,3.6861867659049623,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,169.87850259875864,,False,False,0.16732615106724488,0.0,0.0,0.0,0.16732615106724488,0.16732615106724488,0.16732615106724488
06037620305,161.21654751515638,60.6678417519695,125.30150161510977,8.956474861953131,3.3704356528871946,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,161.21654751515638,,False,False,0.18017731904883533,0.0,0.0,0.0,0.18017731904883533,0.18017731904883533,0.18017731904883533
06037543306,70.43376063832532,44.69025126470293,109.50987521657073,3.912986702129184,2.4827917369279406,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,3,0,70.43376063832532,,False,False,0.22979161707607743,0.0,0.0,0.0,0.22979161707607743,0.22979161707607743,0.22979161707607743
06037542106,133.91489898284652,56.062582060288335,166.4273339009336,7.439716610158139,3.1145878922382404,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,133.91489898284652,,False,False,0.19213426694791938,0.0,0.0,0.0,0.19213426694791938,0.19213426694791938,0.19213426694791938
06037542105,123.96051602618994,42.682779947071765,154.9241219924113,6.886695334788329,2.371265552615098,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,3,0,123.96051602618994,,False,False,0.2380267489568478,0.0,0.0,0.0,0.2380267489568478,0.2380267489568478,0.2380267489568478
06037900103,1036.326802334567,988.377081396477,1129.5665445160948,57.57371124080927,54.90983785535983,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,1036.326802334567,,False,False,0.013310566743912422,0.0,0.0,0.0,0.013310566743912422,0.013310566743912422,0.013310566743912422
06037800506,171.6842236069391,207.22046772844425,262.08965970846026,9.538012422607727,11.51224820713579,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,171.6842236069391,,False,False,0.06045388140736979,0.0,0.0,0.0,0.06045388140736979,0.06045388140736979,0.06045388140736979
